date,MKT,SMB,HML,UMD,rf,smb_equal,hml_equal,umd_equal,RMW,CMA,rmw_equal,cma_equal
19980701,-0.01294068,0.030517457,0.022185396,0.009865523,0.003891,0.0335438,0.013436457,0.012347387,-0.019118299,0.025876899,-0.033241413,0.048814595
19980801,-0.12962574,0.026739998,-0.008487404,0.077700711,0.003891,0.026965031,-0.000325395,0.073653182,-0.030909847,0.015028917,-0.032033954,0.032858234
19980901,0.072836645,0.088014367,0.00574375,-0.005210828,0.003891,0.084253702,-0.00898617,-0.021911369,-0.054584435,0.043629207,-0.037458091,0.025206579
19981001,-0.014168281,0.047212103,-0.04512125,0.034317729,0.003891,0.042638394,-0.046063185,0.018904911,-0.00711954,-0.005544161,-0.003007143,-0.014132071
19981101,0.012496753,-0.017620339,-0.026495592,-0.031749191,0.003891,-0.017963214,-0.015628857,-0.028755107,0.034227333,-0.022684427,0.02363295,-0.012745754
19981201,-0.090813317,-0.027001964,-0.004753416,-0.033285118,0.003097,-0.026103291,0.000161461,-0.04010935,0.029957287,-0.015985185,0.028982531,-0.020838897
19990101,-0.007500713,0.01493358,0.0077615,0.012451482,0.003097,0.01062027,0.008258778,0.021376909,-0.01335711,-0.012439156,-0.011972223,-0.004729268
19990201,-0.044761525,0.009467651,-0.002702581,0.020747985,0.003097,0.013673734,0.000176311,0.022896005,0.007662031,0.000581988,0.006513238,0.003807248
19990301,0.064805384,0.067325296,0.05937558,-0.010724352,0.003097,0.065804654,0.05227736,-0.026191716,-0.091756304,0.07028158,-0.094460856,0.074823474
19990401,-0.040707831,-0.007288607,0.030373793,-0.004299354,0.003097,-0.012243068,0.029518007,-0.005837926,-0.007140463,-0.000475103,-0.005780992,-0.010386589
19990501,0.103135545,-0.023705048,-0.061986244,0.024805746,0.003097,-0.014674698,-0.048446557,0.042371954,0.020638938,-0.03883157,0.012415764,-0.055394304
19990601,0.362729211,-0.096532573,-0.007712719,0.050798266,0.001856,-0.075538131,0.002632147,0.026565577,0.01345091,0.025289924,0.029118736,0.030042026
19990701,-0.068912034,0.031336064,0.002188735,-0.006535932,0.001856,0.03295715,-0.000872922,-0.022419704,-0.010880247,0.030426532,-0.023508624,0.039230945
19990801,0.006499223,0.07164755,0.042112544,-0.05323931,0.001856,0.062029089,0.037570169,-0.041733695,-0.059977676,0.067677078,-0.057879922,0.058236628
19990901,-0.031113805,0.005292674,-0.015493928,-0.020392605,0.001856,0.006254647,-0.01618417,-0.02709106,0.002594674,-0.011613772,0.003957469,-0.011281711
19991001,-0.052886962,0.02717074,-0.005727154,-0.0224468,0.001856,0.023524072,-0.007368374,-0.016848919,-0.014483217,0.006305914,-0.009488077,0.007452052
19991101,-0.044541732,0.033371138,0.004313834,-0.024825699,0.001856,0.031788632,0.003118005,-0.025987673,-0.021876094,0.012357546,-0.023065407,0.009677494
19991201,-0.048543674,-0.017469353,-0.050474704,0.035948878,0.001856,-0.012286987,-0.039251233,0.034773641,0.037945934,-0.031364328,0.03449625,-0.016113726
20000101,0.170362874,-0.03341066,-0.087563337,0.212967214,0.001856,-0.035366569,-0.067505069,0.182245262,0.0197059,-0.034713648,0.036150134,-0.040682664
20000201,0.12629466,0.030150103,-0.00041817,0.022255556,0.001856,0.030336046,-0.0032475,0.011038541,-0.017309538,0.041164232,-0.029535269,0.018255541
20000301,0.052172507,0.086194409,0.03761925,-0.113611081,0.001856,0.083949383,0.023685832,-0.128430055,-0.073698703,0.05110915,-0.077955356,0.091255329
20000401,0.010843887,-0.006829104,-0.000645082,-0.044750498,0.001856,-0.002416879,0.007651859,-0.040083249,-0.008343064,-0.010504067,0.002727635,-0.006585163
20000501,0.025402004,0.017878277,0.025826598,-0.008286892,0.001856,0.01552147,0.024890681,0.000717815,-0.020856063,0.003695604,-0.015893562,-0.00562273
20000601,0.022140958,-0.021282413,0.025440472,-0.062484936,0.001856,-0.028597151,0.016183099,-0.055360831,0.017904054,0.003079999,0.029217926,-0.011694724
20000701,0.043316225,0.035769458,0.026361997,-0.013161342,0.001856,0.036007703,0.029048725,-0.035703285,-0.019981798,0.046581563,-0.038531725,0.057131877
20000801,-0.006947659,0.04760426,-0.004633101,0.00357337,0.001856,0.045167376,-0.007708545,-0.011431148,-0.036540382,0.014564416,-0.052779892,0.036785814
20000901,-0.049616604,0.026235123,-0.037813045,0.04149791,0.001856,0.025403343,-0.038047711,0.041186159,-0.014278387,0.01466658,-0.022108464,0.026826563
20001001,0.020008325,0.035575372,0.032398861,-0.025399159,0.001856,0.034107745,0.029753776,-0.029587689,-0.020490099,0.020755822,-0.017826451,0.019500062
20001101,0.054450518,0.008276539,0.009167382,-0.021408597,0.001856,0.008886504,0.014225458,-0.025305479,0.00769136,0.006315928,0.005583559,0.006150454
20001201,-0.00547003,0.006879832,0.007345375,-0.011673761,0.001856,0.007621001,0.004491567,-0.023547019,0.018361905,-0.007473686,0.0207712,-0.010415936
20010101,-0.011372325,-0.006089436,0.041194383,-0.000564049,0.001856,-0.011565739,0.038192693,-0.008684663,0.005139801,0.002863937,0.008295839,-0.004010557
20010201,-0.061454889,-0.014036415,0.032293224,0.025621981,0.001856,-0.016120262,0.033588125,0.024324313,0.027719238,-0.007469713,0.035127187,-0.016730753
20010301,0.073545912,0.034005971,0.009847314,-0.010059865,0.001856,0.03273896,0.007177468,0.000436996,-0.021273051,0.002187976,-0.023610291,0.011155135
20010401,-0.008835657,0.030391589,-0.034351861,0.002043877,0.001856,0.030580131,-0.031626437,0.001956771,-0.023722792,0.017204991,-0.03363202,0.023003703
20010501,0.030724282,0.064137392,-0.004393979,0.024679147,0.001856,0.06269139,-0.005395116,0.023254007,-0.036777401,0.023097123,-0.044068029,0.029202036
20010601,-0.002168058,0.008391801,0.020561934,-0.014108797,0.001856,0.001565495,0.012036172,-0.019845363,-0.004975497,0.01089855,0.003604908,0.00238582
20010701,-0.133306911,-0.003183685,-0.008800424,0.030438598,0.001856,-0.001819613,-0.00689416,0.015836258,0.005381327,0.002626035,-0.002413351,0.006008185
20010801,-0.036158841,0.015841836,-0.00274247,0.025095959,0.001856,0.019565005,-0.006651206,0.016738158,0.003755397,0.004201294,-0.006478867,0.013548947
20010901,-0.057503179,-0.024708766,0.021009291,-0.027664129,0.001856,-0.029693634,0.007935578,-0.034656453,0.01078565,-0.007752724,0.026888858,-0.028678996
20011001,-0.051907186,-0.008843763,0.028075474,-0.012145445,0.001856,-0.00231569,0.027786051,-0.008145689,-0.013834816,0.018714383,-0.010513759,0.015362672
20011101,0.038242665,0.025630297,0.007276189,-0.052119347,0.001856,0.019106506,0.006861653,-0.054158494,-0.014494227,0.008513526,-0.014103188,0.0097736
20011201,-0.064428451,-0.020278538,0.014100618,0.022754292,0.001856,-0.014615631,0.013758515,0.010626122,0.05752878,-0.033145481,0.049553255,-0.038178479
20020101,-0.109302284,-0.034324203,-0.000325934,0.045551348,0.001856,-0.026277099,0.004329553,0.052164155,0.045992103,-0.032564789,0.047833061,-0.033496134
20020201,0.027364232,0.014059212,0.002573717,-0.051227233,0.001635,0.008529023,-0.009532195,-0.059525776,-0.021414954,0.014874197,-0.027458821,0.024019793
20020301,0.065386399,0.025964367,-0.002572513,-0.045959805,0.001635,0.020458893,-0.003040404,-0.048529752,-0.025936901,0.019795428,-0.020971654,0.015313183
20020401,0.039330757,0.03374156,0.029560757,-0.021658664,0.001635,0.032370411,0.027244973,-0.020421299,-0.029138352,0.031685576,-0.029097483,0.026574647
20020501,-0.085001818,0.000865241,-0.013841976,0.003702122,0.001635,0.002932853,-0.010007097,0.000947267,-0.012548416,0.004929488,-0.014214734,0.008538165
20020601,0.124482778,-0.034022027,0.050025139,-0.018760095,0.001635,-0.031096135,0.04727862,-0.022250528,0.010329431,0.015748416,0.015502466,-0.000965425
20020701,-0.042629433,0.010931791,-0.00859298,-0.002138055,0.001635,0.009124786,-0.007417599,-0.001178684,0.004716014,-0.011682259,0.002581534,-0.008738426
20020801,0.003797349,0.006929636,-0.001441883,0.000463178,0.001635,0.008837673,-0.002918596,-0.003627217,0.009711402,-0.000111041,0.011058134,-0.003444742
20020901,-0.057087772,-0.006807488,-0.007135529,0.025828489,0.001635,-0.003030916,-0.005076409,0.025359654,0.022409053,-0.019590332,0.019645421,-0.016161756
20021001,-0.051335801,-0.013650158,-0.002369261,0.009267735,0.001635,-0.01168955,-0.001909973,0.0082749,0.004291453,-0.004335512,0.004301576,0.000650548
20021101,-0.065027445,-0.030180295,-0.001738882,0.028631646,0.001635,-0.020941908,0.003101921,0.033273715,0.028842667,-0.029863673,0.027080458,-0.017123612
20021201,-0.048839635,0.002924046,-0.017561896,0.017093276,0.001635,0.007379651,-0.018040184,0.005370532,0.024088792,-0.011217186,0.010867153,0.002671819
20030101,0.089434827,0.019015682,0.021710816,-0.049018916,0.001635,0.016349206,0.011711621,-0.055815408,-0.034324239,0.027083829,-0.027144239,0.021779614
20030201,0.01007558,0.008996658,0.001349936,-0.000891087,0.001635,0.007492527,0.001752122,-0.002408846,-0.003064765,0.004117187,-0.00241426,-0.000169115
20030301,-0.01780629,-0.016393764,0.017930022,0.043400133,0.001635,-0.011236859,0.018137494,0.036233405,0.025847329,-0.015210948,0.018896666,-0.009194725
20030401,-0.018864144,-0.037772364,0.046976834,0.08410334,0.001635,-0.035210297,0.042993949,0.078938898,0.054186145,-0.036473341,0.064919342,-0.032463683
20030501,0.045689606,-0.01296294,0.005028063,-0.009985885,0.001635,-0.01138893,0.007045021,-0.008808468,-0.007797623,0.004154809,-0.006697553,-0.00137775
20030601,-0.067247673,-0.003739009,-0.002951338,0.011631169,0.001635,0.002633134,-0.005187594,-0.000254993,0.008561672,-0.007807746,0.001782467,0.000843649
20030701,-0.011990128,-0.042718141,0.001270565,0.046799051,0.001635,-0.030994292,0.003168617,0.041204798,0.035196024,-0.022711315,0.025131919,-0.014916596
20030801,-0.0325589,0.011127911,-0.013532025,-0.034597728,0.001635,0.013432423,-0.013251383,-0.036019609,-0.013896146,0.000547564,-0.008276523,0.003534989
20030901,-0.043935752,-0.00760454,0.006575994,0.006570524,0.001635,-0.006359823,0.011226929,0.007209777,0.002151536,-0.003572415,-0.000746511,-0.002953212
20031001,-0.040743265,-0.053397419,0.038237654,0.083392498,0.001635,-0.042684902,0.041983876,0.082311863,0.078346483,-0.044112137,0.065131035,-0.035374366
20031101,0.022280008,-0.009765915,0.037353185,-0.022123689,0.001635,-0.015306544,0.027876739,-0.023510591,0.012779103,0.006461317,0.020710498,-0.013043284
20031201,0.021034962,-0.055053317,0.045507095,0.105475118,0.001635,-0.041256337,0.038285724,0.105354209,0.079572205,-0.046440263,0.06338831,-0.039819061
20040101,0.073668487,0.019752016,0.005115721,-0.072073701,0.001635,0.011064703,-0.008621571,-0.071381128,-0.025277163,0.016463965,-0.017842791,-0.000465756
